AMT_CREDIT_MAX_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CNT_CREDIT_PROLONG,CREDIT_ACTIVE,CREDIT_CURRENCY,CREDIT_DAY_OVERDUE,CUST_ID,DAYS_CREDIT,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,SK_BUREAU_ID,SK_ID_CURR
0,985,5615,1872,0,0,0,USD,0,83351,49,116,0,404,404
0,527,4275,1245,0,0,1,USD,0,83352,112,43,0,405,405
0,301,7571,322,0,0,0,USD,0,83354,113,4,0,406,406
0,147,4250,1243,0,0,1,USD,0,83355,88,174,0,407,407
0,844,8843,22,0,0,1,USD,0,83357,2,160,0,408,408
0,447,4235,2141,0,0,1,USD,0,83359,87,187,0,409,409
0,386,7756,1684,0,0,1,USD,0,83360,78,169,0,410,410
0,919,1687,586,0,0,1,USD,0,83364,11,172,0,411,411
0,891,801,2283,0,0,1,USD,0,83366,126,172,0,412,412
9332,242,2737,434,0,58,1,USD,0,83369,81,160,70,413,413
0,700,8104,1415,0,0,0,USD,0,83372,0,252,0,414,414
0,187,8947,1412,0,0,0,USD,0,83373,4,104,0,415,415
0,27,5109,1659,0,0,1,USD,0,83374,608,30,0,416,416
0,231,3009,121,0,0,1,USD,0,83375,51,239,0,417,417
0,927,3458,877,0,0,1,USD,0,83380,150,18,0,418,418
0,848,2512,1784,0,0,1,USD,0,83381,90,115,0,419,419
0,409,6560,2352,0,0,1,USD,0,83384,28,182,0,420,420
0,805,5871,1761,0,0,1,USD,0,83386,92,243,240,421,421
0,220,6558,1126,0,0,1,USD,0,83387,53,235,0,422,422
0,701,7090,2012,0,0,1,USD,0,83388,26,100,0,423,423
0,923,4495,1523,0,0,1,USD,0,83390,53,162,0,424,424
0,165,9383,404,0,0,1,USD,0,83391,469,144,0,425,425
0,47,4240,2753,55,55,0,USD,82,83394,78,158,0,426,426
0,662,292,1820,0,0,1,USD,0,83395,108,11,0,427,427
0,178,7295,2513,0,0,1,USD,0,83397,66,315,75,428,428
0,865,5515,903,0,0,1,USD,0,83401,226,19,180,429,429
0,181,6428,2493,0,0,1,USD,0,83402,351,38,0,430,430
0,243,4825,2378,0,0,0,USD,0,83408,64,132,0,431,431
0,62,8368,1674,0,40,1,USD,0,83410,177,59,0,432,432
0,333,6003,896,0,0,1,USD,0,83411,11,115,0,433,433
0,81,8910,461,0,0,1,USD,0,83412,18,133,0,434,434
0,291,139,1218,0,0,1,USD,0,83414,147,34,0,435,435
0,574,1366,2932,0,0,1,USD,0,83415,61,208,0,436,436
0,848,8480,817,0,0,0,USD,0,83416,55,130,0,437,437
0,769,7216,1638,0,0,0,USD,0,83417,439,90,0,438,438
3747,39,1442,118,0,0,1,USD,0,83419,22,183,0,439,439
0,194,1475,491,0,0,1,USD,0,83421,165,2,0,440,440
0,635,2267,2942,0,0,0,USD,0,83422,79,122,0,441,441
0,823,3984,396,0,0,1,USD,0,83423,149,98,275,442,442
0,820,8960,1172,0,0,1,USD,0,83424,31,105,0,443,443
0,654,7313,993,0,0,1,USD,0,83425,14,329,0,444,444
0,741,6471,638,0,0,1,USD,0,83427,24,105,0,445,445
0,247,1645,1664,0,0,0,USD,0,83431,17,100,0,446,446
0,956,5686,266,0,85,0,USD,0,83436,67,115,0,447,447
0,6,6991,1910,0,0,1,USD,0,83437,5,204,0,448,448
0,424,2341,509,0,0,0,USD,0,83438,90,233,0,449,449
0,901,7622,1351,0,0,1,USD,0,83440,31,113,0,450,450
0,939,9197,2896,0,0,1,USD,0,83441,83,203,0,451,451
9218,585,5844,1920,0,0,1,USD,0,83442,224,47,0,452,452
0,84,3959,2608,0,0,0,USD,0,83447,47,183,0,453,453
0,7,9134,1897,0,0,1,USD,0,83449,270,26,0,454,454
0,987,1249,1490,0,0,1,USD,0,83450,51,160,0,455,455
0,785,1835,269,72,0,1,USD,68,83451,48,102,0,456,456
0,256,3418,1410,0,0,1,USD,0,83452,153,187,0,457,457
0,720,2226,2979,0,0,1,USD,0,83454,80,151,30,458,458
0,468,2935,324,0,0,1,USD,0,83455,75,153,0,459,459
0,124,6287,2494,0,0,1,USD,0,83456,4,119,0,460,460
0,474,4819,1980,0,0,1,USD,0,83457,13,133,0,461,461
0,415,5450,150,0,0,1,USD,0,83460,169,29,0,462,462
0,223,2996,604,0,0,1,USD,0,83463,202,61,0,463,463
0,915,1513,1827,0,89,1,USD,0,83465,118,8,155,464,464
0,382,8797,1248,0,0,1,USD,0,83466,24,235,55,465,465
882,829,1476,1342,0,0,0,USD,0,83473,58,233,0,466,466
0,188,2989,728,0,0,1,USD,0,83476,37,226,0,467,467
0,409,4589,1166,0,0,1,USD,0,83477,9,116,0,468,468
0,873,1366,1395,0,0,1,USD,0,83479,81,251,0,469,469
0,423,6599,2454,0,0,0,USD,0,83482,3,232,5,470,470
0,953,5517,2029,0,0,1,USD,0,83483,149,34,0,471,471
0,568,4710,2863,0,0,1,USD,0,83485,104,40,0,472,472
0,62,8620,2062,0,0,1,USD,0,83486,222,4,95,473,473
0,297,3995,1119,0,0,1,USD,0,83487,15,153,0,474,474
0,323,4821,1750,0,0,1,USD,0,83492,173,93,0,475,475
0,428,3149,453,0,0,1,USD,0,83494,76,133,0,476,476
0,12,2757,1956,0,0,1,USD,0,83497,35,156,0,477,477
0,516,9550,2428,65,0,1,USD,93,83502,154,27,0,478,478
2476,745,9125,1802,0,38,1,USD,0,83503,54,130,0,479,479
0,905,7787,1703,0,0,1,USD,0,83506,5,107,235,480,480
9644,249,6699,1651,0,98,1,USD,0,83507,96,149,0,481,481
0,198,7410,334,0,0,1,USD,0,83508,110,25,0,482,482
0,625,6054,1385,0,0,1,USD,0,83509,100,36,0,483,483
0,633,4489,86,0,0,1,USD,0,83510,10,132,0,484,484
0,971,9780,1461,0,0,1,USD,0,83513,168,11,105,485,485
0,126,2926,309,0,0,1,USD,0,83514,32,147,0,486,486
0,940,5675,1799,65,0,0,USD,69,83515,81,141,0,487,487
0,887,7598,2258,0,0,1,USD,0,83520,29,120,0,488,488
0,558,4213,2274,0,0,1,USD,0,83523,4,321,0,489,489
0,641,3163,1425,0,0,1,USD,0,83525,27,209,0,490,490
0,67,6864,2741,0,0,1,USD,0,83526,31,128,0,491,491
0,121,9418,2139,0,0,1,USD,0,83527,2,131,100,492,492
0,210,9584,1387,0,0,0,USD,0,83529,100,26,0,493,493
0,280,4814,783,0,0,1,USD,0,83530,21,311,0,494,494
715,455,2713,2353,0,0,1,USD,0,83531,81,143,0,495,495
0,297,5483,1840,0,0,0,USD,0,83535,87,157,0,496,496
0,397,4703,778,0,0,1,USD,0,83537,61,127,0,497,497
0,470,669,329,0,0,1,USD,0,83541,16,184,0,498,498
0,236,416,1435,0,0,1,USD,0,83542,101,168,0,499,499
0,116,7998,2967,0,0,1,USD,0,83544,42,149,0,500,500
0,474,163,590,0,0,1,USD,0,83547,179,171,0,501,501
0,35,9449,1898,0,0,1,USD,0,83549,61,182,0,502,502
0,697,769,701,0,0,1,USD,0,83550,58,124,0,503,503
0,461,1943,1314,0,0,1,USD,0,83551,14,181,0,504,504
0,456,3302,2014,0,0,1,USD,0,83553,249,26,0,505,505
0,777,5438,2234,0,0,0,USD,0,83556,113,16,30,506,506
0,927,9283,1870,0,0,0,USD,0,83557,86,105,0,507,507
0,658,2449,2156,0,0,1,USD,0,83559,308,58,0,508,508
0,69,7947,608,0,0,1,USD,0,83560,41,573,0,509,509
0,286,4334,612,0,0,1,USD,0,83561,7,204,0,510,510
0,164,2639,184,0,0,0,USD,0,83562,239,57,0,511,511
0,75,8784,1959,0,0,1,USD,0,83564,301,29,80,512,512
0,503,4961,2153,0,0,1,USD,0,83565,329,44,0,513,513
0,948,1106,966,0,0,1,USD,0,83569,11,165,0,514,514
0,893,6077,2637,0,0,1,USD,0,83573,54,139,0,515,515
0,483,249,1506,0,0,1,USD,0,83575,32,157,0,516,516
0,499,2932,320,0,32,1,USD,0,83576,166,2,0,517,517
0,551,7520,1120,0,0,1,USD,0,83579,76,192,255,518,518
0,225,9027,583,0,0,0,USD,0,83586,19,212,0,519,519
0,121,7407,2167,0,0,1,USD,0,83588,142,145,15,520,520
0,412,708,2286,0,0,0,USD,0,83589,110,61,0,521,521
0,360,7938,478,0,0,1,USD,0,83591,391,131,0,522,522
0,465,8835,697,0,0,1,USD,0,83592,111,156,0,523,523
0,788,8404,2744,0,0,1,USD,0,83595,263,10,0,524,524
0,151,8032,2325,0,0,1,USD,0,83598,275,23,30,525,525
0,161,9232,598,0,0,1,USD,0,83604,21,110,280,526,526
0,119,7158,1811,0,0,1,USD,0,83605,52,301,0,527,527
0,879,7016,695,0,0,1,USD,0,83606,191,140,0,528,528
0,934,1288,2978,0,0,1,USD,0,83609,86,375,0,529,529
0,628,2321,797,104,0,1,USD,64,83610,86,133,0,530,530
0,210,1328,2889,0,0,1,USD,0,83612,13,105,315,531,531
0,774,6051,890,0,0,1,USD,0,83613,44,218,0,532,532
0,379,8229,2789,0,0,0,USD,0,83615,26,110,0,533,533
0,16,805,1072,0,0,1,USD,0,83616,26,146,0,534,534
0,690,6149,1585,0,0,1,USD,0,83617,56,293,0,535,535
1510,605,3621,201,0,0,1,USD,0,83620,33,130,0,536,536
0,419,6425,2287,0,0,1,USD,0,83621,89,163,150,537,537
0,119,593,2848,0,0,1,USD,0,83622,470,57,0,538,538
0,108,7938,2088,201,0,1,USD,60,83633,97,262,0,539,539
0,812,1652,2465,0,0,1,USD,0,83634,114,75,0,540,540
0,88,6768,2656,0,0,1,USD,0,83635,49,290,0,541,541
0,334,221,2985,0,0,1,USD,0,83640,53,156,0,542,542
0,11,276,713,0,0,1,USD,0,83641,88,154,145,543,543
0,848,289,2556,128,0,1,USD,97,83642,57,186,0,544,544
0,426,6015,2135,0,0,1,USD,0,83644,114,1,50,545,545
0,332,8412,985,0,0,1,USD,0,83645,311,130,0,546,546
0,196,1260,387,0,0,1,USD,0,83646,51,174,0,547,547
0,941,8840,1652,0,0,1,USD,0,83649,6,109,-20,548,548
0,270,5656,2408,0,0,1,USD,0,83652,4,142,0,549,549
8744,780,6848,2961,0,0,1,USD,0,83654,226,108,75,550,550
0,73,9153,1149,0,0,1,USD,0,83655,301,153,0,551,551
0,234,3283,2092,0,0,1,USD,0,83659,18,109,0,552,552
0,799,7566,303,0,0,1,USD,0,83662,7,108,45,553,553
0,752,7661,1884,0,0,1,USD,0,83667,28,102,0,554,554
0,373,1128,1754,0,0,1,USD,0,83669,75,346,0,555,555
0,727,5984,2217,0,0,1,USD,0,83677,16,163,0,556,556
0,206,1912,2353,0,0,1,USD,0,83678,17,139,0,557,557
0,522,6710,2495,0,0,1,USD,0,83679,7,108,-35,558,558
0,608,3148,1236,0,0,1,USD,0,83686,83,192,0,559,559
0,759,44,1595,0,0,1,USD,0,83687,197,28,0,560,560
0,790,3533,2499,0,0,1,USD,0,83690,30,105,0,561,561
0,483,365,1216,0,0,1,USD,0,83693,11,224,140,562,562
0,729,9747,506,0,0,1,USD,0,83694,205,40,-30,563,563
0,100,8456,492,0,0,1,USD,0,83702,7,167,0,564,564
0,722,7628,1624,0,0,1,USD,0,83704,363,193,255,565,565
0,839,3993,1582,42,0,1,USD,60,83707,266,33,95,566,566
0,336,8285,2553,0,0,1,USD,0,83710,103,28,0,567,567
0,66,5216,1708,0,77,1,USD,0,83713,49,145,0,568,568
0,126,1760,2469,0,0,1,USD,0,83715,69,103,0,569,569
5680,779,4661,2687,0,0,1,USD,0,83719,35,111,0,570,570
0,657,1746,1110,0,0,0,USD,0,83721,62,144,0,571,571
0,600,9074,2513,0,0,0,USD,0,83724,43,138,0,572,572
0,165,2640,669,0,0,1,USD,0,83731,380,9,0,573,573
0,410,2716,2758,0,0,1,USD,0,83736,49,113,0,574,574
6919,279,9740,1046,0,0,1,USD,0,83737,61,297,120,575,575
0,861,8356,2087,0,0,1,USD,0,83738,32,105,0,576,576
0,663,8918,2280,0,0,1,USD,0,83739,103,42,0,577,577
8018,462,4585,1124,0,0,1,USD,0,83741,394,25,0,578,578
0,838,8005,2901,0,0,0,USD,0,83742,161,4,100,579,579
0,329,6676,2657,0,0,0,USD,0,83743,77,281,0,580,580
0,866,5922,937,0,0,1,USD,0,83744,63,132,0,581,581
0,110,5541,2660,0,42,1,USD,0,83748,83,132,0,582,582
0,822,57,1200,0,0,1,USD,0,83749,114,5,0,583,583
0,959,2238,1504,0,0,1,USD,0,83750,35,338,0,584,584
0,270,5290,1051,0,0,1,USD,0,83751,16,147,0,585,585
0,902,8726,2693,0,58,1,USD,0,83752,59,227,0,586,586
0,975,3754,416,0,0,1,USD,0,83754,84,157,0,587,587
0,374,6720,1321,0,0,1,USD,0,83755,16,167,0,588,588
0,833,3425,1249,0,0,1,USD,0,83756,111,99,255,589,589
0,178,9059,139,0,0,1,USD,0,83759,7,156,75,590,590
0,47,9822,1641,0,0,0,USD,0,83763,94,105,265,591,591
0,615,2142,1583,0,0,1,USD,0,83764,36,145,-30,592,592
0,14,1340,2013,0,0,1,USD,0,83765,19,157,0,593,593
7885,524,4129,603,0,0,1,USD,0,83766,204,1,0,594,594
0,661,9456,1598,0,0,1,USD,0,83767,32,118,-150,595,595
0,271,9537,1486,0,0,1,USD,0,83769,137,73,0,596,596
0,794,5723,890,0,58,0,USD,0,83774,23,159,0,597,597
0,599,4549,2649,0,0,1,USD,0,83775,111,10,0,598,598
0,419,2414,2544,0,0,1,USD,0,83776,14,189,140,599,599
0,88,4376,2471,0,0,0,USD,0,83777,32,136,0,600,600
0,19,7760,2298,75,0,1,USD,42,83778,75,201,0,601,601
0,755,7825,1771,95,0,1,USD,75,83780,3,146,0,602,602
0,441,6443,899,0,0,0,USD,0,83782,38,105,0,603,603
0,881,7748,1533,0,0,1,USD,0,83783,1,130,0,604,604
0,868,2351,1788,0,0,1,USD,0,83785,1,222,0,605,605
0,377,7785,2235,0,0,1,USD,0,83788,41,192,195,606,606
0,526,673,2448,0,0,1,USD,0,83790,100,46,0,607,607
0,238,1959,374,0,0,1,USD,0,83791,242,28,-100,608,608
1320,820,8445,2418,0,0,1,USD,0,83794,212,42,0,609,609
0,875,2789,1816,0,0,1,USD,0,83795,79,112,0,610,610
0,971,6739,1233,0,0,1,USD,0,83796,41,146,0,611,611
0,706,7588,306,0,0,0,USD,0,83798,299,15,0,612,612
0,490,6434,800,0,0,1,USD,0,83802,115,40,0,613,613
0,370,6564,1074,0,0,1,USD,0,83804,106,96,0,614,614
0,952,9885,1561,0,0,1,USD,0,83806,56,125,0,615,615
0,271,340,2161,0,0,1,USD,0,83812,55,214,0,616,616
0,351,1551,2734,0,0,1,USD,0,83813,17,103,0,617,617
0,294,9879,2432,0,50,1,USD,0,83814,19,133,310,618,618
0,113,3827,1037,0,49,1,USD,0,83815,109,4,0,619,619
0,329,3677,2137,0,0,1,USD,0,83816,181,15,0,620,620
0,598,3875,238,0,0,1,USD,0,83822,48,162,0,621,621
0,976,6411,1680,0,0,1,USD,0,83825,9,285,90,622,622
0,878,4910,2302,0,0,1,USD,0,83826,142,9,0,623,623
0,60,3195,2184,0,0,1,USD,0,83829,60,311,0,624,624
0,215,9334,1309,0,73,1,USD,0,83833,141,1,25,625,625
0,891,7284,877,0,0,1,USD,0,83834,2,157,0,626,626
0,600,694,1652,0,0,1,USD,0,83835,96,139,0,627,627
1834,277,1497,2023,0,0,1,USD,0,83837,7,168,0,628,628
0,508,6939,802,0,0,1,USD,0,83838,21,112,0,629,629
0,828,2240,2564,0,0,0,USD,0,83840,89,132,0,630,630
0,116,4333,2330,0,0,0,USD,0,83843,105,103,0,631,631
0,885,9775,1754,0,56,1,USD,0,83844,108,112,0,632,632
0,639,6628,1686,0,0,0,USD,0,83847,100,120,0,633,633
0,361,3186,653,0,0,1,USD,0,83850,16,152,0,634,634
0,992,3479,1299,0,0,0,USD,0,83851,26,103,0,635,635
0,138,6533,2404,0,52,1,USD,0,83853,34,326,0,636,636
0,699,1954,2997,0,0,1,USD,0,83855,6,186,0,637,637
0,760,7195,2130,0,0,1,USD,0,83858,36,132,0,638,638
0,830,5984,1668,0,0,1,USD,0,83859,90,196,0,639,639
0,764,2426,2942,0,0,0,USD,0,83861,82,199,0,640,640
0,714,6217,1957,0,0,0,USD,0,83862,204,44,50,641,641
0,595,1064,1953,0,0,1,USD,0,83863,15,132,0,642,642
0,393,5922,2103,0,0,0,USD,0,83866,138,32,0,643,643
0,614,4074,2228,0,0,0,USD,0,83870,113,165,0,644,644
0,672,9896,2519,122,0,1,USD,69,83872,12,181,0,645,645
0,51,7667,2505,0,0,1,USD,0,83873,15,226,50,646,646
0,808,113,889,6,0,1,USD,73,83877,174,16,0,647,647
0,36,4388,1176,0,0,1,USD,0,83884,19,153,0,648,648
0,953,6619,2396,0,0,1,USD,0,83887,773,12,0,649,649
0,290,4967,1815,0,0,1,USD,0,83893,177,75,0,650,650
0,124,4107,2520,0,0,1,USD,0,83896,112,62,0,651,651
0,466,2393,1576,0,0,0,USD,0,83899,26,159,0,652,652
0,827,2267,2735,0,0,0,USD,0,83904,30,180,0,653,653
0,227,8532,2841,0,0,1,USD,0,83906,207,105,230,654,654
0,391,6916,1258,0,0,1,USD,0,83909,15,188,0,655,655
0,997,7001,1286,0,0,0,USD,0,83910,101,221,-25,656,656
0,412,2671,2149,0,0,1,USD,0,83912,128,19,0,657,657
0,508,8611,426,0,0,1,USD,0,83914,127,46,0,658,658
0,856,4423,2791,0,0,1,USD,0,83916,15,148,0,659,659
0,102,4762,2235,0,0,1,USD,0,83917,156,16,210,660,660
1780,579,3072,2867,0,0,1,USD,0,83919,47,131,55,661,661
648,869,9410,1453,0,0,1,USD,0,83920,131,45,0,662,662
0,684,3212,2206,34,0,1,USD,69,83921,96,136,0,663,663
0,22,89,1730,0,62,1,USD,0,83923,18,308,0,664,664
0,822,2195,526,0,0,1,USD,0,83924,200,1,195,665,665
0,326,3474,243,0,0,1,USD,0,83925,56,276,245,666,666
0,544,2260,1253,0,0,1,USD,0,83927,549,17,0,667,667
0,120,2740,1135,0,0,1,USD,0,83928,37,148,0,668,668
0,741,9380,1205,0,0,1,USD,0,83930,25,221,0,669,669
6541,870,9485,2639,0,0,1,USD,0,83931,119,87,0,670,670
0,91,2899,2798,8,0,1,USD,34,83932,186,52,0,671,671
0,298,5338,1464,0,0,1,USD,0,83934,138,4,0,672,672
0,941,5001,2729,0,0,1,USD,0,83939,213,39,0,673,673
0,928,8778,1042,0,0,1,USD,0,83944,172,156,210,674,674
0,916,8298,1556,0,0,1,USD,0,83945,31,120,-80,675,675
0,414,9795,1489,0,0,1,USD,0,83948,180,100,0,676,676
0,103,7360,530,0,0,1,USD,0,83952,10,135,0,677,677
0,165,7968,10,0,0,1,USD,0,83954,41,102,0,678,678
0,652,4497,1547,0,0,1,USD,0,83957,78,188,0,679,679
0,34,3538,58,0,0,1,USD,0,83958,270,91,0,680,680
0,64,8469,947,0,0,1,USD,0,83959,230,49,0,681,681
0,349,8073,3,0,0,1,USD,0,83960,50,139,0,682,682
1565,589,4529,2807,0,0,1,USD,0,83961,16,160,0,683,683
0,437,6061,424,0,0,1,USD,0,83964,58,111,0,684,684
0,529,8450,1708,0,0,1,USD,0,83965,28,136,0,685,685
0,604,6151,2617,0,0,1,USD,0,83966,23,126,0,686,686
0,183,6150,1183,0,0,1,USD,0,83968,11,105,0,687,687
0,232,4474,1812,0,0,1,USD,0,83971,4,106,0,688,688
0,303,1782,1613,0,0,1,USD,0,83975,207,114,0,689,689
0,209,8452,1093,0,0,1,USD,0,83976,29,111,0,690,690
0,330,2081,1677,0,0,0,USD,0,83981,374,34,160,691,691
188,822,2368,887,0,0,1,USD,0,83982,7,106,250,692,692
0,571,2514,496,0,70,1,USD,0,83983,83,180,0,693,693
0,645,6542,2341,0,0,1,USD,0,83984,20,461,0,694,694
0,192,5069,169,0,0,1,USD,0,83986,32,145,0,695,695
0,1,6562,1953,0,0,1,USD,0,83988,46,115,190,696,696
0,630,595,2118,0,0,1,USD,0,83990,429,27,0,697,697
0,959,941,174,0,0,1,USD,0,83994,55,123,60,698,698
0,431,2753,2066,0,0,0,USD,0,83995,120,43,0,699,699
0,684,3148,2448,0,0,1,USD,0,83996,17,240,0,700,700
0,622,3147,616,0,0,0,USD,0,83999,69,180,0,701,701
0,989,8528,815,0,53,1,USD,0,84002,6,121,0,702,702
0,810,4108,118,0,0,1,USD,0,84003,214,17,0,703,703
0,470,5607,2280,0,0,1,USD,0,84005,2,259,0,704,704
0,964,1773,2743,0,0,1,USD,0,84006,121,19,0,705,705
0,511,7511,2360,0,0,0,USD,0,84008,184,168,0,706,706
0,315,6393,2499,0,0,1,USD,0,84009,200,111,0,707,707
0,564,1457,2361,0,0,1,USD,0,84010,126,31,0,708,708
0,674,7047,1183,0,0,1,USD,0,84012,73,159,0,709,709
0,986,2259,821,7,0,1,USD,36,84015,150,51,0,710,710
0,487,3416,2622,0,0,1,USD,0,84016,64,119,0,711,711
0,604,7086,372,0,0,1,USD,0,84023,202,55,0,712,712
0,173,6416,2529,0,0,1,USD,0,84028,36,100,0,713,713
0,688,3227,2481,0,0,1,USD,0,84032,537,205,0,714,714
0,252,7922,127,0,0,1,USD,0,84035,25,137,0,715,715
5420,594,4001,1442,0,0,1,USD,0,84036,73,168,0,716,716
0,740,9251,349,0,0,1,USD,0,84037,160,22,0,717,717
0,520,6497,1782,0,0,0,USD,0,84039,23,168,0,718,718
3702,817,8743,1522,0,0,0,USD,0,84040,12,162,0,719,719
0,94,1610,2925,0,0,1,USD,0,84041,241,118,0,720,720
0,146,2349,1053,0,0,1,USD,0,84043,225,56,0,721,721
0,800,7374,1771,0,63,0,USD,0,84044,169,143,60,722,722
0,394,7085,759,0,0,1,USD,0,84048,25,150,0,723,723
0,374,2170,2939,0,0,1,USD,0,84050,13,141,0,724,724
0,751,8622,1616,0,0,1,USD,0,84051,120,21,0,725,725
0,301,8449,1752,0,0,1,USD,0,84052,138,19,140,726,726
0,201,8962,1277,0,0,1,USD,0,84053,85,102,0,727,727
0,300,727,1286,0,0,1,USD,0,84054,40,195,0,728,728
0,127,8914,1905,112,0,1,USD,98,84055,343,51,0,729,729
0,924,8323,2698,101,0,1,USD,43,84056,361,80,0,730,730
0,711,2022,1630,0,0,1,USD,0,84058,146,4,0,731,731
0,472,8982,1990,0,0,1,USD,0,84060,98,132,0,732,732
0,854,968,472,0,0,1,USD,0,84062,32,108,0,733,733
2873,782,5045,88,0,0,1,USD,0,84063,35,128,0,734,734
0,444,2300,1477,0,0,0,USD,0,84065,45,240,0,735,735
0,773,4500,1219,0,0,0,USD,0,84066,154,19,0,736,736
0,625,9420,1609,0,0,1,USD,0,84069,80,159,0,737,737
0,445,8402,1850,0,0,0,USD,0,84071,6,254,0,738,738
0,451,5990,2096,0,0,1,USD,0,84072,99,158,0,739,739
0,836,3602,790,0,0,1,USD,0,84073,191,51,90,740,740
0,877,6006,1143,0,0,1,USD,0,84074,49,235,0,741,741
0,733,9524,1922,111,0,0,USD,68,84075,175,21,0,742,742
0,856,956,2937,0,0,1,USD,0,84076,16,143,0,743,743
0,963,7945,1062,0,0,1,USD,0,84079,287,4,230,744,744
0,319,1553,1126,0,0,1,USD,0,84080,58,141,0,745,745
0,609,9705,454,0,51,1,USD,0,84085,28,107,0,746,746
0,367,3238,2920,0,0,1,USD,0,84087,20,136,0,747,747
0,91,1341,658,0,100,1,USD,0,84088,84,306,0,748,748
0,976,3620,1618,0,84,1,USD,0,84089,129,5,0,749,749
0,459,9883,2556,0,0,1,USD,0,84091,36,116,0,750,750
0,56,6366,1785,7,0,1,USD,37,84092,63,167,0,751,751
3466,741,5184,2228,0,0,1,USD,0,84093,72,154,100,752,752
0,796,2515,2163,0,0,1,USD,0,84094,136,155,0,753,753
0,864,514,2676,0,0,1,USD,0,84095,266,21,0,754,754
0,735,6429,2335,0,0,1,USD,0,84096,2,107,0,755,755
0,583,4318,33,0,0,1,USD,0,84099,1137,17,0,756,756
0,409,2741,1931,0,0,1,USD,0,84100,197,28,0,757,757
0,725,7046,1519,0,0,1,USD,0,84105,52,248,0,758,758
0,250,243,2786,0,0,1,USD,0,84106,35,124,120,759,759
0,415,692,2078,0,0,1,USD,0,84107,32,216,0,760,760
0,397,4924,2673,0,0,1,USD,0,84110,89,229,0,761,761
0,497,9179,2777,0,0,0,USD,0,84112,41,127,0,762,762
0,488,8797,626,0,0,0,USD,0,84114,204,52,0,763,763
0,359,3019,2690,0,0,1,USD,0,84117,12,123,0,764,764
0,110,1249,892,0,0,1,USD,0,84118,76,175,0,765,765
0,627,498,2725,15,0,1,USD,92,84119,44,384,0,766,766
0,143,5946,305,0,0,1,USD,0,84121,70,133,0,767,767
0,214,1581,717,0,0,1,USD,0,84123,73,228,0,768,768
0,536,5626,1697,0,0,0,USD,0,84124,13,288,0,769,769
0,295,1797,932,0,0,1,USD,0,84125,141,215,0,770,770
0,971,9230,427,0,0,1,USD,0,84126,56,206,0,771,771
0,109,7300,1924,0,0,1,USD,0,84129,167,146,85,772,772
0,723,3757,2022,0,0,1,USD,0,84132,38,107,0,773,773
0,333,2305,2058,0,0,1,USD,0,84135,26,107,0,774,774
0,432,5557,2093,0,0,1,USD,0,84136,131,69,0,775,775
0,650,467,2071,0,0,1,USD,0,84138,194,209,0,776,776
0,6,3435,1720,0,0,0,USD,0,84141,127,66,0,777,777
0,494,2122,170,0,0,0,USD,0,84143,38,111,0,778,778
0,637,7173,2102,0,0,1,USD,0,84144,122,2,0,779,779
0,255,774,520,0,0,1,USD,0,84146,345,15,0,780,780
0,454,2849,995,0,0,1,USD,0,84147,261,7,50,781,781
0,233,5543,148,0,93,0,USD,0,84148,12,250,205,782,782
0,536,1147,1830,0,0,1,USD,0,84150,0,305,0,783,783
0,137,4063,2270,0,0,1,USD,0,84151,2,140,285,784,784
0,605,3211,1969,0,0,1,USD,0,84152,124,116,0,785,785
0,149,8267,2078,0,0,1,USD,0,84155,13,187,0,786,786
0,949,3988,1426,0,44,1,USD,0,84157,16,209,0,787,787
0,39,2379,291,0,69,1,USD,0,84160,340,37,0,788,788
0,389,3687,733,0,0,1,USD,0,84161,386,58,0,789,789
0,422,4448,1011,0,0,1,USD,0,84162,320,37,0,790,790
0,889,3358,1694,0,0,1,USD,0,84164,112,16,-35,791,791
0,342,1241,1944,0,0,0,USD,0,84166,15,152,0,792,792
0,176,475,2690,0,0,1,USD,0,84167,2,350,0,793,793
0,534,9589,1082,0,0,1,USD,0,84168,159,6,0,794,794
0,388,1724,2602,0,0,1,USD,0,84169,403,22,0,795,795
0,285,3164,2360,0,0,1,USD,0,84171,289,49,15,796,796
0,366,3888,1299,0,0,1,USD,0,84172,98,271,0,797,797
6491,67,7715,373,0,0,1,USD,0,84173,75,129,0,798,798
0,324,3014,97,0,0,1,USD,0,84174,175,327,170,799,799
0,924,1746,1442,0,0,1,USD,0,84175,14,130,0,800,800
0,69,8161,408,0,0,0,USD,0,84176,62,173,0,801,801
0,33,7896,102,0,56,0,USD,0,84177,120,6,0,802,802
0,541,4358,993,0,0,0,USD,0,84179,38,189,0,803,803
0,776,4911,2300,0,0,1,USD,0,84180,32,154,0,804,804
0,873,2906,1102,0,0,1,USD,0,84181,105,10,0,805,805
0,209,340,1949,0,0,1,USD,0,84182,36,177,45,806,806
0,874,675,2490,0,0,1,USD,0,84184,255,26,0,807,807
0,733,925,265,0,0,1,USD,0,84187,4,157,0,808,808
0,750,4170,1692,0,0,1,USD,0,84192,83,113,0,809,809
0,306,6022,1574,0,0,1,USD,0,84193,99,103,110,810,810
0,400,2815,1904,75,0,1,USD,95,84194,24,124,0,811,811
